Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-52.08,0.171625,-52.08,0.2475,-52.08,-0.88
-52.1792,0.18725,-52.1792,0.56,-52.1792,-0.84
-52.278400000000005,0.202875,-52.278400000000005,0.40375,-52.278400000000005,-0.88
-52.3776,0.18725,-52.3776,0.09125,-52.3776,-0.88
-52.476800000000004,0.202875,-52.476800000000004,-0.065,-52.476800000000004,-0.88
-52.576,0.202875,-52.576,0.09125,-52.576,-0.88
-52.675200000000004,0.171625,-52.675200000000004,0.09125,-52.675200000000004,-0.88
-52.7744,0.18725,-52.7744,0.09125,-52.7744,-0.84
-52.8736,0.202875,-52.8736,-0.065,-52.8736,-0.84
-52.9728,0.18725,-52.9728,-0.065,-52.9728,-0.88
-53.072,0.202875,-53.072,0.09125,-53.072,-0.88
-53.1712,0.2185,-53.1712,-0.22125,-53.1712,-0.88
-53.2704,0.202875,-53.2704,-0.22125,-53.2704,-0.84
-53.3696,0.171625,-53.3696,-0.22125,-53.3696,-0.88
-53.4688,0.202875,-53.4688,-0.3775,-53.4688,-0.88
-53.568000000000005,0.171625,-53.568000000000005,-0.22125,-53.568000000000005,-0.84
-53.6672,0.171625,-53.6672,-0.3775,-53.6672,-0.84
-53.766400000000004,0.202875,-53.766400000000004,-0.22125,-53.766400000000004,-0.88
-53.8656,0.171625,-53.8656,-0.3775,-53.8656,-0.84
-53.964800000000004,0.171625,-53.964800000000004,-0.53375,-53.964800000000004,-0.88
-54.064,0.171625,-54.064,-0.3775,-54.064,-0.88
-54.1632,0.171625,-54.1632,-0.53375,-54.1632,-0.88
-54.2624,0.171625,-54.2624,-0.3775,-54.2624,-0.88
-54.3616,0.156,-54.3616,-0.3775,-54.3616,-0.84
-54.4608,0.156,-54.4608,-0.3775,-54.4608,-0.88
-54.56,0.12475,-54.56,-0.3775,-54.56,-0.84
-54.6592,0.140375,-54.6592,-0.3775,-54.6592,-0.88
-54.7584,0.156,-54.7584,-0.53375,-54.7584,-0.84
-54.8576,0.140375,-54.8576,-0.53375,-54.8576,-0.88
-54.9568,0.12475,-54.9568,-0.53375,-54.9568,-0.84
-55.056000000000004,0.12475,-55.056000000000004,-0.53375,-55.056000000000004,-0.88
-55.1552,0.12475,-55.1552,-0.53375,-55.1552,-0.88
-55.254400000000004,0.109125,-55.254400000000004,-0.22125,-55.254400000000004,-0.84
-55.3536,0.077875,-55.3536,-0.3775,-55.3536,-0.88
-55.4528,0.077875,-55.4528,-0.3775,-55.4528,-0.84
-55.552,0.077875,-55.552,-0.3775,-55.552,-0.84
-55.6512,0.077875,-55.6512,-0.53375,-55.6512,-0.84
-55.7504,0.06225,-55.7504,-0.3775,-55.7504,-0.88
-55.8496,0.046625,-55.8496,-0.3775,-55.8496,-0.88
-55.9488,0.046625,-55.9488,-0.3775,-55.9488,-0.84
-56.048,0.015375,-56.048,-0.3775,-56.048,-0.88
-56.1472,0.031,-56.1472,-0.53375,-56.1472,-0.84
-56.2464,0.031,-56.2464,-0.53375,-56.2464,-0.88
-56.345600000000005,0.031,-56.345600000000005,-0.3775,-56.345600000000005,-0.88
-56.4448,-0.000249982,-56.4448,-0.3775,-56.4448,-0.88
-56.544000000000004,-0.015875,-56.544000000000004,-0.22125,-56.544000000000004,-0.84
-56.6432,-0.015875,-56.6432,-0.22125,-56.6432,-0.84
-56.7424,-0.0315,-56.7424,-0.3775,-56.7424,-0.88
-56.8416,-0.0315,-56.8416,-0.22125,-56.8416,-0.84
-56.9408,-0.0315,-56.9408,-0.22125,-56.9408,-0.84
-57.04,-0.06275,-57.04,-0.22125,-57.04,-0.88
-57.1392,-0.06275,-57.1392,-0.22125,-57.1392,-0.88
-57.2384,-0.078375,-57.2384,-0.22125,-57.2384,-0.88
-57.3376,-0.06275,-57.3376,-0.22125,-57.3376,-0.84
-57.4368,-0.078375,-57.4368,-0.22125,-57.4368,-0.88
-57.536,-0.078375,-57.536,0.09125,-57.536,-0.84
-57.635200000000005,-0.094,-57.635200000000005,-0.065,-57.635200000000005,-0.88
-57.7344,-0.078375,-57.7344,-0.065,-57.7344,-0.84
-57.833600000000004,-0.109625,-57.833600000000004,-0.065,-57.833600000000004,-0.84
-57.9328,-0.109625,-57.9328,0.09125,-57.9328,-0.88
-58.032000000000004,-0.109625,-58.032000000000004,0.09125,-58.032000000000004,-0.84
-58.1312,-0.109625,-58.1312,0.09125,-58.1312,-0.88
-58.2304,-0.109625,-58.2304,-0.065,-58.2304,-0.8
-58.3296,-0.140875,-58.3296,0.09125,-58.3296,-0.88
-58.4288,-0.12525,-58.4288,0.09125,-58.4288,-0.84
-58.528,-0.1565,-58.528,0.09125,-58.528,-0.88
-58.6272,-0.1565,-58.6272,0.09125,-58.6272,-0.88
-58.7264,-0.140875,-58.7264,0.2475,-58.7264,-0.88
-58.8256,-0.1565,-58.8256,0.2475,-58.8256,-0.84
-58.924800000000005,-0.172125,-58.924800000000005,0.2475,-58.924800000000005,-0.88
-59.024,-0.1565,-59.024,0.2475,-59.024,-0.88
-59.123200000000004,-0.172125,-59.123200000000004,0.40375,-59.123200000000004,-0.84
-59.2224,-0.18775,-59.2224,0.2475,-59.2224,-0.88
-59.321600000000004,-0.18775,-59.321600000000004,0.2475,-59.321600000000004,-0.88
-59.4208,-0.172125,-59.4208,0.2475,-59.4208,-0.88
-59.52,-0.172125,-59.52,0.2475,-59.52,-0.84
-59.6192,-0.18775,-59.6192,0.2475,-59.6192,-0.88
-59.7184,-0.172125,-59.7184,0.2475,-59.7184,-0.84
-59.8176,-0.172125,-59.8176,0.09125,-59.8176,-0.84
-59.9168,-0.172125,-59.9168,0.2475,-59.9168,-0.84
-60.016,-0.18775,-60.016,-0.065,-60.016,-0.88
-60.1152,-0.172125,-60.1152,0.09125,-60.1152,-0.84
-60.2144,-0.1565,-60.2144,0.09125,-60.2144,-0.84
-60.3136,-0.1565,-60.3136,0.09125,-60.3136,-0.84
-60.412800000000004,-0.172125,-60.412800000000004,-0.065,-60.412800000000004,-0.84
-60.512,-0.172125,-60.512,-0.22125,-60.512,-0.88
-60.611200000000004,-0.1565,-60.611200000000004,-0.065,-60.611200000000004,-0.84
-60.7104,-0.1565,-60.7104,-0.065,-60.7104,-0.88
-60.8096,-0.172125,-60.8096,-0.065,-60.8096,-0.92
-60.9088,-0.1565,-60.9088,-0.22125,-60.9088,-0.84
-61.008,-0.140875,-61.008,-0.22125,-61.008,-0.88
-61.1072,-0.1565,-61.1072,-0.3775,-61.1072,-0.88
-61.2064,-0.1565,-61.2064,-0.22125,-61.2064,-0.88
-61.3056,-0.140875,-61.3056,-0.22125,-61.3056,-0.88
-61.4048,-0.140875,-61.4048,-0.22125,-61.4048,-0.88
-61.504,-0.12525,-61.504,-0.3775,-61.504,-0.84
-61.6032,-0.109625,-61.6032,-0.3775,-61.6032,-0.84
-61.702400000000004,-0.12525,-61.702400000000004,-0.3775,-61.702400000000004,-0.88
-61.8016,-0.109625,-61.8016,-0.22125,-61.8016,-0.88
-61.900800000000004,-0.094,-61.900800000000004,-0.3775,-61.900800000000004,-0.84
-62.0,-0.109625,-62.0,-0.3775,-62.0,-0.88
-62.0992,-0.078375,-62.0992,-0.22125,-62.0992,-0.8
-62.1984,-0.078375,-62.1984,-0.3775,-62.1984,-0.88
-62.2976,-0.078375,-62.2976,-0.3775,-62.2976,-0.88
-62.3968,-0.078375,-62.3968,-0.3775,-62.3968,-0.88
-62.496,-0.047125,-62.496,-0.22125,-62.496,-0.92
-62.5952,-0.0315,-62.5952,-0.3775,-62.5952,-0.84
-62.6944,-0.0315,-62.6944,-0.3775,-62.6944,-0.84
-62.7936,-0.0315,-62.7936,-0.22125,-62.7936,-0.84
-62.8928,-0.047125,-62.8928,-0.22125,-62.8928,-0.88
-62.992000000000004,-0.0315,-62.992000000000004,-0.3775,-62.992000000000004,-0.88
-63.0912,-0.015875,-63.0912,-0.3775,-63.0912,-0.88
-63.190400000000004,-0.015875,-63.190400000000004,-0.22125,-63.190400000000004,-0.88
-63.2896,-0.000249982,-63.2896,-0.22125,-63.2896,-0.88
-63.3888,0.015375,-63.3888,-0.22125,-63.3888,-0.88
-63.488,0.031,-63.488,-0.22125,-63.488,-0.92
-63.5872,0.031,-63.5872,-0.22125,-63.5872,-0.88
-63.6864,0.046625,-63.6864,-0.065,-63.6864,-0.88
-63.7856,0.046625,-63.7856,-0.22125,-63.7856,-0.88
-63.8848,0.06225,-63.8848,-0.065,-63.8848,-0.84
-63.984,0.06225,-63.984,-0.065,-63.984,-0.84
-64.08319999999999,0.06225,-64.08319999999999,-0.065,-64.08319999999999,-0.88
-64.18239999999999,0.0935,-64.18239999999999,-0.065,-64.18239999999999,-0.92
-64.2816,0.077875,-64.2816,0.09125,-64.2816,-0.84
-64.3808,0.12475,-64.3808,0.09125,-64.3808,-0.84
-64.47999999999999,0.109125,-64.47999999999999,0.09125,-64.47999999999999,-0.84
-64.5792,0.109125,-64.5792,0.2475,-64.5792,-0.84
-64.6784,0.12475,-64.6784,0.09125,-64.6784,-0.84
-64.77759999999999,0.12475,-64.77759999999999,0.09125,-64.77759999999999,-0.88
-64.87679999999999,0.109125,-64.87679999999999,0.2475,-64.87679999999999,-0.88
-64.976,0.12475,-64.976,0.2475,-64.976,-0.88
-65.0752,0.140375,-65.0752,0.2475,-65.0752,-0.88
-65.17439999999999,0.140375,-65.17439999999999,0.2475,-65.17439999999999,-0.88
-65.27359999999999,0.140375,-65.27359999999999,0.2475,-65.27359999999999,-0.88
-65.3728,0.171625,-65.3728,0.40375,-65.3728,-0.88
-65.472,0.156,-65.472,0.40375,-65.472,-0.92
-65.57119999999999,0.156,-65.57119999999999,0.40375,-65.57119999999999,-0.84
-65.6704,0.171625,-65.6704,0.40375,-65.6704,-0.88
-65.7696,0.18725,-65.7696,0.56,-65.7696,-0.88
-65.8688,0.18725,-65.8688,0.56,-65.8688,-0.84
-65.96799999999999,0.18725,-65.96799999999999,0.56,-65.96799999999999,-0.88
-66.0672,0.171625,-66.0672,0.56,-66.0672,-0.88
-66.1664,0.2185,-66.1664,0.56,-66.1664,-0.88
-66.26559999999999,0.18725,-66.26559999999999,0.56,-66.26559999999999,-0.88
-66.36479999999999,0.18725,-66.36479999999999,0.71625,-66.36479999999999,-0.88
-66.464,0.202875,-66.464,-0.22125,-66.464,-0.88
-66.5632,0.18725,-66.5632,-0.22125,-66.5632,-0.92
-66.66239999999999,0.202875,-66.66239999999999,-0.22125,-66.66239999999999,-0.92
-66.76159999999999,0.18725,-66.76159999999999,-0.22125,-66.76159999999999,-0.88
-66.8608,0.202875,-66.8608,-0.22125,-66.8608,-0.88
-66.96,0.202875,-66.96,-0.3775,-66.96,-0.88
-67.05919999999999,0.2185,-67.05919999999999,-0.065,-67.05919999999999,-0.84
-67.1584,0.202875,-67.1584,-0.22125,-67.1584,-0.88
-67.2576,0.18725,-67.2576,-0.22125,-67.2576,-0.88
-67.35679999999999,0.18725,-67.35679999999999,-0.3775,-67.35679999999999,-0.88
-67.45599999999999,0.202875,-67.45599999999999,-0.22125,-67.45599999999999,-0.88
-67.5552,0.18725,-67.5552,-0.3775,-67.5552,-0.88
-67.6544,0.171625,-67.6544,-0.53375,-67.6544,-0.88
-67.75359999999999,0.18725,-67.75359999999999,-0.3775,-67.75359999999999,-0.88
-67.85279999999999,0.171625,-67.85279999999999,-0.3775,-67.85279999999999,-0.92
-67.952,0.171625,-67.952,-0.53375,-67.952,-0.84
-68.0512,0.171625,-68.0512,-0.3775,-68.0512,-0.88
-68.15039999999999,0.156,-68.15039999999999,-0.3775,-68.15039999999999,-0.88
-68.24959999999999,0.171625,-68.24959999999999,-0.3775,-68.24959999999999,-0.88
-68.3488,0.171625,-68.3488,-0.53375,-68.3488,-0.88
-68.448,0.156,-68.448,-0.53375,-68.448,-0.88
-68.54719999999999,0.156,-68.54719999999999,-0.3775,-68.54719999999999,-0.84
-68.6464,0.140375,-68.6464,-0.53375,-68.6464,-0.88
-68.7456,0.12475,-68.7456,-0.53375,-68.7456,-0.84
-68.84479999999999,0.109125,-68.84479999999999,-0.3775,-68.84479999999999,-0.88
-68.94399999999999,0.109125,-68.94399999999999,-0.3775,-68.94399999999999,-0.88
-69.0432,0.109125,-69.0432,-0.3775,-69.0432,-0.84
-69.1424,0.0935,-69.1424,-0.3775,-69.1424,-0.84
-69.24159999999999,0.0935,-69.24159999999999,-0.22125,-69.24159999999999,-0.88
-69.34079999999999,0.0935,-69.34079999999999,-0.22125,-69.34079999999999,-0.88
-69.44,0.0935,-69.44,-0.3775,-69.44,-0.88
-69.5392,0.077875,-69.5392,-0.3775,-69.5392,-0.88
-69.63839999999999,0.0935,-69.63839999999999,-0.22125,-69.63839999999999,-0.84
-69.7376,0.077875,-69.7376,-0.3775,-69.7376,-0.88
-69.8368,0.046625,-69.8368,-0.3775,-69.8368,-0.88
-69.93599999999999,0.046625,-69.93599999999999,-0.3775,-69.93599999999999,-0.88
-70.03519999999999,0.031,-70.03519999999999,-0.3775,-70.03519999999999,-0.88
-70.1344,0.031,-70.1344,-0.22125,-70.1344,-0.84
-70.2336,0.015375,-70.2336,-0.22125,-70.2336,-0.84
-70.33279999999999,0.031,-70.33279999999999,-0.065,-70.33279999999999,-0.88
-70.43199999999999,0.015375,-70.43199999999999,-0.22125,-70.43199999999999,-0.84
-70.5312,-0.015875,-70.5312,-0.22125,-70.5312,-0.84
-70.6304,-0.0315,-70.6304,-0.22125,-70.6304,-0.88
-70.72959999999999,-0.0315,-70.72959999999999,-0.3775,-70.72959999999999,-0.84
-70.82879999999999,-0.015875,-70.82879999999999,-0.065,-70.82879999999999,-0.84
-70.928,-0.0315,-70.928,-0.22125,-70.928,-0.88
-71.0272,-0.0315,-71.0272,-0.065,-71.0272,-0.92
-71.12639999999999,-0.06275,-71.12639999999999,-0.22125,-71.12639999999999,-0.84
-71.2256,-0.06275,-71.2256,-0.22125,-71.2256,-0.84
-71.3248,-0.047125,-71.3248,-0.065,-71.3248,-0.84
-71.42399999999999,-0.06275,-71.42399999999999,-0.065,-71.42399999999999,-0.84
-71.52319999999999,-0.094,-71.52319999999999,0.09125,-71.52319999999999,-0.84
-71.6224,-0.078375,-71.6224,0.09125,-71.6224,-0.84
-71.7216,-0.094,-71.7216,-0.065,-71.7216,-0.88
-71.82079999999999,-0.109625,-71.82079999999999,0.09125,-71.82079999999999,-0.84
-71.91999999999999,-0.109625,-71.91999999999999,0.09125,-71.91999999999999,-0.88
-72.0192,-0.109625,-72.0192,0.09125,-72.0192,-0.84
-72.1184,-0.12525,-72.1184,0.2475,-72.1184,-0.88
-72.21759999999999,-0.140875,-72.21759999999999,0.2475,-72.21759999999999,-0.88
-72.3168,-0.140875,-72.3168,0.2475,-72.3168,-0.84
-72.416,-0.12525,-72.416,0.2475,-72.416,-0.84
-72.5152,-0.140875,-72.5152,0.2475,-72.5152,-0.84
-72.61439999999999,-0.1565,-72.61439999999999,0.40375,-72.61439999999999,-0.88
-72.7136,-0.172125,-72.7136,0.40375,-72.7136,-0.88
-72.8128,-0.1565,-72.8128,0.2475,-72.8128,-0.88
-72.91199999999999,-0.1565,-72.91199999999999,0.40375,-72.91199999999999,-0.88
-73.01119999999999,-0.1565,-73.01119999999999,0.56,-73.01119999999999,-0.88
-73.1104,-0.1565,-73.1104,0.2475,-73.1104,-0.84
-73.2096,-0.1565,-73.2096,0.40375,-73.2096,-0.88
-73.30879999999999,-0.172125,-73.30879999999999,0.40375,-73.30879999999999,-0.88
-73.40799999999999,-0.172125,-73.40799999999999,0.09125,-73.40799999999999,-0.88
-73.5072,-0.18775,-73.5072,0.09125,-73.5072,-0.88
-73.6064,-0.18775,-73.6064,0.09125,-73.6064,-0.88
-73.70559999999999,-0.1565,-73.70559999999999,0.09125,-73.70559999999999,-0.84
-73.8048,-0.172125,-73.8048,0.09125,-73.8048,-0.88
-73.904,-0.172125,-73.904,-0.065,-73.904,-0.88
-74.00319999999999,-0.18775,-74.00319999999999,-0.065,-74.00319999999999,-0.88
-74.10239999999999,-0.18775,-74.10239999999999,-0.065,-74.10239999999999,-0.84
-74.2016,-0.172125,-74.2016,-0.065,-74.2016,-0.84
-74.3008,-0.172125,-74.3008,-0.22125,-74.3008,-0.88
-74.39999999999999,-0.1565,-74.39999999999999,-0.065,-74.39999999999999,-0.88
-74.49919999999999,-0.172125,-74.49919999999999,-0.065,-74.49919999999999,-0.88
-74.5984,-0.18775,-74.5984,-0.22125,-74.5984,-0.88
-74.6976,-0.172125,-74.6976,-0.22125,-74.6976,-0.84
-74.79679999999999,-0.140875,-74.79679999999999,-0.22125,-74.79679999999999,-0.88
-74.89599999999999,-0.1565,-74.89599999999999,-0.3775,-74.89599999999999,-0.88
-74.9952,-0.140875,-74.9952,-0.065,-74.9952,-0.88
-75.0944,-0.140875,-75.0944,-0.22125,-75.0944,-0.88
-75.19359999999999,-0.1565,-75.19359999999999,-0.3775,-75.19359999999999,-0.88
-75.2928,-0.140875,-75.2928,-0.22125,-75.2928,-0.88
-75.392,-0.140875,-75.392,-0.065,-75.392,-0.88
-75.49119999999999,-0.140875,-75.49119999999999,-0.22125,-75.49119999999999,-0.88
-75.59039999999999,-0.094,-75.59039999999999,-0.22125,-75.59039999999999,-0.84
-75.6896,-0.094,-75.6896,-0.53375,-75.6896,-0.84
-75.7888,-0.094,-75.7888,-0.22125,-75.7888,-0.84
-75.88799999999999,-0.094,-75.88799999999999,-0.22125,-75.88799999999999,-0.84
-75.98719999999999,-0.094,-75.98719999999999,-0.22125,-75.98719999999999,-0.84
-76.0864,-0.094,-76.0864,-0.22125,-76.0864,-0.84
-76.1856,-0.094,-76.1856,-0.3775,-76.1856,-0.88
-76.28479999999999,-0.06275,-76.28479999999999,-0.3775,-76.28479999999999,-0.88
-76.384,-0.06275,-76.384,-0.3775,-76.384,-0.84
-76.4832,-0.0315,-76.4832,-0.3775,-76.4832,-0.84
-76.58239999999999,-0.06275,-76.58239999999999,-0.22125,-76.58239999999999,-0.84
-76.68159999999999,-0.0315,-76.68159999999999,-0.3775,-76.68159999999999,-0.84
-76.7808,-0.0315,-76.7808,-0.22125,-76.7808,-0.88
-76.88,-0.0315,-76.88,-0.22125,-76.88,-0.88
-76.97919999999999,-0.000249982,-76.97919999999999,-0.22125,-76.97919999999999,-0.84
-77.07839999999999,-0.000249982,-77.07839999999999,-0.22125,-77.07839999999999,-0.84
-77.1776,0.015375,-77.1776,-0.3775,-77.1776,-0.88
-77.2768,-0.000249982,-77.2768,-0.22125,-77.2768,-0.92
-77.37599999999999,0.015375,-77.37599999999999,-0.3775,-77.37599999999999,-0.88
-77.47519999999999,0.015375,-77.47519999999999,-0.22125,-77.47519999999999,-0.88
-77.5744,0.031,-77.5744,-0.22125,-77.5744,-0.84
-77.6736,0.06225,-77.6736,-0.3775,-77.6736,-0.88
-77.77279999999999,0.06225,-77.77279999999999,-0.22125,-77.77279999999999,-0.84
-77.872,0.06225,-77.872,-0.065,-77.872,-0.88
-77.9712,0.06225,-77.9712,-0.22125,-77.9712,-0.88
-78.07039999999999,0.06225,-78.07039999999999,-0.22125,-78.07039999999999,-0.92
-78.16959999999999,0.077875,-78.16959999999999,-0.22125,-78.16959999999999,-0.92
-78.2688,0.109125,-78.2688,-0.22125,-78.2688,-0.84
-78.368,0.109125,-78.368,-0.065,-78.368,-0.84
-78.46719999999999,0.0935,-78.46719999999999,0.09125,-78.46719999999999,-0.88
-78.56639999999999,0.109125,-78.56639999999999,0.09125,-78.56639999999999,-0.84
-78.6656,0.12475,-78.6656,0.09125,-78.6656,-0.84
-78.7648,0.109125,-78.7648,0.09125,-78.7648,-0.88
-78.86399999999999,0.140375,-78.86399999999999,0.09125,-78.86399999999999,-0.88
-78.9632,0.140375,-78.9632,0.09125,-78.9632,-0.88
-79.0624,0.12475,-79.0624,0.09125,-79.0624,-0.88
-79.16159999999999,0.156,-79.16159999999999,-0.065,-79.16159999999999,-0.88
-79.26079999999999,0.156,-79.26079999999999,-0.065,-79.26079999999999,-0.84
-79.36,0.140375,-79.36,-0.065,-79.36,-0.88
-79.4592,0.156,-79.4592,0.09125,-79.4592,-0.88
-79.55839999999999,0.171625,-79.55839999999999,0.2475,-79.55839999999999,-0.88
-79.65759999999999,0.171625,-79.65759999999999,0.2475,-79.65759999999999,-0.88
-79.7568,0.18725,-79.7568,0.40375,-79.7568,-0.84
-79.856,0.171625,-79.856,0.2475,-79.856,-0.88
-79.95519999999999,0.171625,-79.95519999999999,0.40375,-79.95519999999999,-0.92
-80.05439999999999,0.18725,-80.05439999999999,0.40375,-80.05439999999999,-0.88
-80.1536,0.171625,-80.1536,0.2475,-80.1536,-0.88
-80.2528,0.202875,-80.2528,0.40375,-80.2528,-0.88
-80.35199999999999,0.18725,-80.35199999999999,0.40375,-80.35199999999999,-0.88
-80.4512,0.18725,-80.4512,0.2475,-80.4512,-0.88
-80.5504,0.202875,-80.5504,0.2475,-80.5504,-0.92
-80.64959999999999,0.202875,-80.64959999999999,0.2475,-80.64959999999999,-0.88
-80.74879999999999,0.202875,-80.74879999999999,0.09125,-80.74879999999999,-0.88
-80.848,0.18725,-80.848,0.2475,-80.848,-0.88
-80.9472,0.202875,-80.9472,0.09125,-80.9472,-0.88
-81.04639999999999,0.202875,-81.04639999999999,0.2475,-81.04639999999999,-0.84
-81.14559999999999,0.2185,-81.14559999999999,0.09125,-81.14559999999999,-0.88
-81.2448,0.2185,-81.2448,0.09125,-81.2448,-0.88
-81.344,0.202875,-81.344,0.09125,-81.344,-0.88
-81.44319999999999,0.18725,-81.44319999999999,-0.065,-81.44319999999999,-0.88
-81.54239999999999,0.171625,-81.54239999999999,-0.065,-81.54239999999999,-0.88
-81.6416,0.18725,-81.6416,0.09125,-81.6416,-0.92
-81.7408,0.18725,-81.7408,-0.065,-81.7408,-0.88
-81.83999999999999,0.171625,-81.83999999999999,-0.065,-81.83999999999999,-0.88
-81.9392,0.171625,-81.9392,-0.065,-81.9392,-0.88
-82.0384,0.171625,-82.0384,-0.22125,-82.0384,-0.88
-82.13759999999999,0.171625,-82.13759999999999,-0.065,-82.13759999999999,-0.88
-82.23679999999999,0.156,-82.23679999999999,-0.065,-82.23679999999999,-0.84
-82.336,0.171625,-82.336,-0.065,-82.336,-0.88
-82.4352,0.171625,-82.4352,0.09125,-82.4352,-0.88
-82.53439999999999,0.156,-82.53439999999999,-0.065,-82.53439999999999,-0.88
-82.63359999999999,0.156,-82.63359999999999,-0.22125,-82.63359999999999,-0.88
-82.7328,0.140375,-82.7328,-0.22125,-82.7328,-0.92
-82.832,0.156,-82.832,-0.22125,-82.832,-0.88
-82.93119999999999,0.12475,-82.93119999999999,-0.065,-82.93119999999999,-0.84
-83.0304,0.109125,-83.0304,-0.22125,-83.0304,-0.84
-83.1296,0.109125,-83.1296,-0.065,-83.1296,-0.88
-83.22879999999999,0.0935,-83.22879999999999,-0.22125,-83.22879999999999,-0.88
-83.32799999999999,0.0935,-83.32799999999999,-0.065,-83.32799999999999,-0.88
-83.4272,0.0935,-83.4272,-0.065,-83.4272,-0.88
-83.5264,0.077875,-83.5264,-0.065,-83.5264,-0.88
-83.62559999999999,0.06225,-83.62559999999999,-0.22125,-83.62559999999999,-0.84
-83.72479999999999,0.077875,-83.72479999999999,-0.065,-83.72479999999999,-0.88
-83.824,0.06225,-83.824,-0.065,-83.824,-0.88
-83.9232,0.06225,-83.9232,-0.065,-83.9232,-0.84
-84.02239999999999,0.031,-84.02239999999999,-0.22125,-84.02239999999999,-0.84
-84.12159999999999,0.015375,-84.12159999999999,-0.22125,-84.12159999999999,-0.88
-84.2208,0.015375,-84.2208,-0.065,-84.2208,-0.84
-84.32,-0.000249982,-84.32,-0.22125,-84.32,-0.88
-84.41919999999999,-0.000249982,-84.41919999999999,-0.22125,-84.41919999999999,-0.84
-84.5184,0.015375,-84.5184,-0.065,-84.5184,-0.88
-84.6176,-0.000249982,-84.6176,-0.065,-84.6176,-0.84
-84.71679999999999,-0.015875,-84.71679999999999,0.09125,-84.71679999999999,-0.84
-84.81599999999999,-0.0315,-84.81599999999999,0.09125,-84.81599999999999,-0.88
-84.9152,-0.015875,-84.9152,0.09125,-84.9152,-0.88
-85.0144,-0.047125,-85.0144,-0.065,-85.0144,-0.88
-85.11359999999999,-0.047125,-85.11359999999999,0.09125,-85.11359999999999,-0.88
-85.21279999999999,-0.0315,-85.21279999999999,-0.065,-85.21279999999999,-0.88
-85.312,-0.047125,-85.312,-0.065,-85.312,-0.88
-85.4112,-0.047125,-85.4112,0.09125,-85.4112,-0.88
-85.51039999999999,-0.078375,-85.51039999999999,0.09125,-85.51039999999999,-0.88
-85.60959999999999,-0.094,-85.60959999999999,-0.065,-85.60959999999999,-0.88
-85.7088,-0.094,-85.7088,0.09125,-85.7088,-0.84
-85.80799999999999,-0.094,-85.80799999999999,0.09125,-85.80799999999999,-0.84
-85.90719999999999,-0.109625,-85.90719999999999,0.2475,-85.90719999999999,-0.88
-86.0064,-0.109625,-86.0064,0.2475,-86.0064,-0.88
-86.1056,-0.109625,-86.1056,0.09125,-86.1056,-0.84
-86.20479999999999,-0.109625,-86.20479999999999,0.09125,-86.20479999999999,-0.88
-86.30399999999999,-0.140875,-86.30399999999999,0.2475,-86.30399999999999,-0.84
-86.4032,-0.140875,-86.4032,0.2475,-86.4032,-0.84
-86.5024,-0.12525,-86.5024,0.2475,-86.5024,-0.88
-86.60159999999999,-0.140875,-86.60159999999999,0.2475,-86.60159999999999,-0.88
-86.70079999999999,-0.1565,-86.70079999999999,0.2475,-86.70079999999999,-0.84
-86.8,-0.1565,-86.8,0.40375,-86.8,-0.84
-86.8992,-0.172125,-86.8992,0.2475,-86.8992,-0.88
-86.99839999999999,-0.172125,-86.99839999999999,0.40375,-86.99839999999999,-0.88
-87.0976,-0.1565,-87.0976,0.40375,-87.0976,-0.88
-87.1968,-0.172125,-87.1968,0.56,-87.1968,-0.88
-87.29599999999999,-0.172125,-87.29599999999999,0.56,-87.29599999999999,-0.84
-87.39519999999999,-0.172125,-87.39519999999999,-0.065,-87.39519999999999,-0.84
-87.4944,-0.172125,-87.4944,-0.065,-87.4944,-0.88
-87.5936,-0.172125,-87.5936,0.09125,-87.5936,-0.88
-87.69279999999999,-0.18775,-87.69279999999999,-0.065,-87.69279999999999,-0.84
-87.79199999999999,-0.172125,-87.79199999999999,0.09125,-87.79199999999999,-0.88
-87.8912,-0.172125,-87.8912,-0.065,-87.8912,-0.84
-87.9904,-0.18775,-87.9904,-0.22125,-87.9904,-0.84
-88.08959999999999,-0.18775,-88.08959999999999,-0.065,-88.08959999999999,-0.88
-88.18879999999999,-0.1565,-88.18879999999999,-0.065,-88.18879999999999,-0.84
-88.288,-0.172125,-88.288,-0.22125,-88.288,-0.84
-88.38719999999999,-0.172125,-88.38719999999999,-0.22125,-88.38719999999999,-0.88
-88.48639999999999,-0.172125,-88.48639999999999,-0.22125,-88.48639999999999,-0.88
-88.5856,-0.172125,-88.5856,-0.22125,-88.5856,-0.88
-88.6848,-0.172125,-88.6848,-0.22125,-88.6848,-0.88
-88.78399999999999,-0.172125,-88.78399999999999,-0.22125,-88.78399999999999,-0.88
-88.88319999999999,-0.1565,-88.88319999999999,-0.22125,-88.88319999999999,-0.88
-88.9824,-0.1565,-88.9824,-0.22125,-88.9824,-0.88
-89.0816,-0.1565,-89.0816,-0.3775,-89.0816,-0.88
-89.18079999999999,-0.140875,-89.18079999999999,-0.3775,-89.18079999999999,-0.84
-89.27999999999999,-0.1565,-89.27999999999999,-0.22125,-89.27999999999999,-0.92
-89.3792,-0.1565,-89.3792,-0.3775,-89.3792,-0.84
-89.4784,-0.140875,-89.4784,-0.3775,-89.4784,-0.84
